"idx","boundary","rhyme","case","participant","dia","tone","Time","FocusCon","F0_semi","underfocus","F0_semi_scale"
2,0,"iN","Name","S22","diaN","T1",19,"F2",2.68723187108022,"1",-1.51061051547309
2,0,"iN","Name","S22","diaN","T1",19,"F5",-1.23898847179419,"0",-1.64309520116578
2,0,"iN","Name","S22","diaN","T1",19,"F2_1",1.65398412460681,"0",0.635289836876249
2,0,"iN","Name","S22","diaN","T1",19,"F5_1",-2.2722362182676,"0",0.502805151183561
2,0,"iN","Name","S22","diaN","T1",19,"F2_5",3.92622034287442,"0",0.132484685692688
2,0,"iN","Name","S22","diaN","T1",20,"F1",0.658904764430071,"0",-2.80666568745478
2,0,"iN","Name","S22","diaN","T1",20,"F2",2.33009952495252,"1",-1.67004243101922
2,0,"iN","Name","S22","diaN","T1",20,"F5",-1.5799786447931,"0",-1.82002869896655
2,0,"iN","Name","S22","diaN","T1",20,"F2_1",1.67119476052245,"0",1.13662325643556
2,0,"iN","Name","S22","diaN","T1",20,"F5_1",-2.23888340922317,"0",0.986636988488235
2,0,"iN","Name","S22","diaN","T1",20,"F2_5",3.91007816974563,"0",0.149986267947324
3,0,"@y","Verb","S22","diaN","T1",1,"F1",0.373810624102449,"0",-1.57077025378729
3,0,"@y","Verb","S22","diaN","T1",1,"F2",1.10386447623011,"0",-0.886806075161186
3,0,"@y","Verb","S22","diaN","T1",1,"F5",-1.75019623096406,"0",-1.56287977694659
3,0,"@y","Verb","S22","diaN","T1",1,"F2_1",0.730053852127664,"0",0.683964178626107
3,0,"@y","Verb","S22","diaN","T1",1,"F5_1",-2.12400685506651,"0",0.0078904768407071
3,0,"@y","Verb","S22","diaN","T1",1,"F2_5",2.85406070719417,"0",0.6760737017854
3,0,"@y","Verb","S22","diaN","T1",2,"F1",0.321532321917629,"0",-1.41183476388939
3,0,"@y","Verb","S22","diaN","T1",2,"F2",1.07944224514454,"0",-0.776403153550017
3,0,"@y","Verb","S22","diaN","T1",2,"F5",-1.70821045813226,"0",-1.3895722541812
3,0,"@y","Verb","S22","diaN","T1",2,"F2_1",0.757909923226912,"0",0.63543161033937
3,0,"@y","Verb","S22","diaN","T1",2,"F5_1",-2.02974278004989,"0",0.0222625097081863
3,0,"@y","Verb","S22","diaN","T1",2,"F2_5",2.7876527032768,"0",0.613169100631183
3,0,"@y","Verb","S22","diaN","T1",3,"F1",0.331140449934523,"0",-1.18754996933654
3,0,"@y","Verb","S22","diaN","T1",3,"F2",1.05484801833769,"0",-0.570001129320696
3,0,"@y","Verb","S22","diaN","T1",3,"F5",-1.65522783477948,"0",-1.20187083925825
3,0,"@y","Verb","S22","diaN","T1",3,"F2_1",0.72370756840317,"0",0.617548840015847
3,0,"@y","Verb","S22","diaN","T1",3,"F5_1",-1.98636828471401,"0",-0.0143208699217086
3,0,"@y","Verb","S22","diaN","T1",3,"F2_5",2.71007585311718,"0",0.631869709937555
3,0,"@y","Verb","S22","diaN","T1",4,"F1",0.340886533537242,"0",-0.943404784682893
3,0,"@y","Verb","S22","diaN","T1",4,"F2",1.02374610176279,"0",-0.396514046480746
3,0,"@y","Verb","S22","diaN","T1",4,"F5",-1.58109936597754,"0",-0.990459352357701
3,0,"@y","Verb","S22","diaN","T1",4,"F2_1",0.682859568225553,"0",0.546890738202147
3,0,"@y","Verb","S22","diaN","T1",4,"F5_1",-1.92198589951479,"0",-0.0470545676748086
3,0,"@y","Verb","S22","diaN","T1",4,"F2_5",2.60484546774034,"0",0.593945305876955
3,0,"@y","Verb","S22","diaN","T1",5,"F1",0.344898032605484,"0",-0.788588893683719
3,0,"@y","Verb","S22","diaN","T1",5,"F2",0.959023901176266,"0",-0.292542871234067
3,0,"@y","Verb","S22","diaN","T1",5,"F5",-1.50728694974636,"0",-0.806498345625872
3,0,"@y","Verb","S22","diaN","T1",5,"F2_1",0.614125868570781,"0",0.496046022449653
3,0,"@y","Verb","S22","diaN","T1",5,"F5_1",-1.85218498235185,"0",-0.0179094519421534
